baseMean	log2FoldChange	lfcSE	stat	log2FoldChange.shrunk	lfcSE.shrunk	pvalue	padj
Senp5	939.631794450729	-0.00564226919271686	0.0711779673967491	-0.0792698836322005	-0.00486425041199719	0.0662742392139053	0.936817960281016	0.974825829490729
Cry2	259.948495121997	-0.00562836673664027	0.153365872200457	-0.0366989517021344	-0.00324757860558876	0.116226949896991	0.97072504450205	0.9875065612397
Cdk2ap1	1060.87850960566	-0.00560441850297109	0.0659866870744662	-0.0849325636949538	-0.00491902141019764	0.0621430690684732	0.932315003226087	0.973536975927965
Armc1	513.641782592914	-0.00560037947452342	0.0961789624011903	-0.058228736666576	-0.00435098615543109	0.0845465996407564	0.953566430999901	0.981029756208803
Gart	781.668749423669	-0.00559726776173158	0.0726291001513845	-0.0770664616533169	-0.00475383121792331	0.0675118335634766	0.938570673348236	0.975503930111053
Zfp942	356.8824095324	-0.00557010054355994	0.0895674478599921	-0.0621888942539356	-0.00433313291074026	0.0805284026120087	0.950412406473468	0.979617630599496
Limk1	853.41897570405	-0.00546932252210918	0.0742912008269814	-0.0736200581122227	-0.00656772225131577	0.0689111647854619	0.941312710382408	0.976729039399951
Hadhb	1488.86086181056	-0.00546897948508075	0.0654453916849763	-0.0835655398229698	-0.00441239360840779	0.0616354240016506	0.933401866306602	0.974037393890135
Zfp628	399.766849306518	-0.00545501131887079	0.0893636324938008	-0.0610428556521492	-0.00435371693638512	0.0802479308122142	0.951325078797111	0.98005199821881
Prpf19	1653.81518246654	-0.00541838645808428	0.0574593129142007	-0.0942995344579758	-0.00822412674632261	0.0546630712939008	0.924871219717364	0.970653648247124
Gstcd	265.313296571482	-0.00541837009973113	0.11698403155301	-0.0463171770351909	-0.00358135794418074	0.0990497757346263	0.963057448707199	0.985210453378918
Ppie	356.749747322798	-0.00541547976736671	0.104109118911098	-0.0520173431876909	-0.00402502335944957	0.0907979851141021	0.958514874256125	0.98343370410636
Mfsd9	58.4705621638053	-0.00540664554822228	0.258178161422901	-0.0209415293626097	-0.00167677866488584	0.149143504402466	0.983292298238128	0.99287606902139
Tnfaip8l2	554.346086099502	-0.00534913805981336	0.110826471962102	-0.0482658877893589	-0.00382189681886554	0.0954323609383205	0.961504340454659	0.984642109321529
Snx4	1356.98681773102	-0.00534521445011761	0.0604084501411792	-0.0884845487282893	-0.00479041333149035	0.0573300403187367	0.929491564494926	0.972251209060598
Cipc	377.704313176086	-0.00531458949057219	0.146759080236165	-0.0362130198827899	-0.00281493394152831	0.112976035892924	0.97111250443427	0.987671247272986
Plxnb2	12355.4277481658	-0.0053120790209596	0.0986270089339887	-0.0538602871401584	-0.00400094635466408	0.0881747749403209	0.957046476984835	0.982646936539768
Decr1	402.397591916254	-0.00528849943090173	0.134116609172341	-0.0394320991526557	-0.00335861514266628	0.107329794218738	0.96854588838013	0.986742874330187
Prr13	2248.96352677642	-0.00526856701084912	0.0724125472611688	-0.0727576533366116	-0.00451190954441941	0.0674355382506989	0.941998969342921	0.976928147828107
Mrps27	199.527176526257	-0.00525786505219329	0.132044767337553	-0.0398188065927091	-0.00337945303053908	0.106581317347765	0.968237582628348	0.986742874330187
Tulp4	2651.62735845734	-0.00520302986749475	0.0696660449090991	-0.074685305794002	-0.00448710910325722	0.0646149982849768	0.940465099295749	0.976323519255945
Smad1	531.500962630214	-0.00517140403141899	0.0804145430274703	-0.0643093131755085	-0.00428955309992482	0.0735029715681439	0.948723937965323	0.978575276512671
Gpr137	434.891226862824	-0.00515392847686789	0.107069847877432	-0.0481361333656495	-0.00394894465134363	0.0925320301332972	0.961607749309328	0.984642109321529
Wdr44	607.364832186371	-0.00512056986682029	0.0961801718407488	-0.0532393503652574	-0.00385521340221185	0.0856678632203576	0.957541203000088	0.982989784443894
Ube2q2	1026.00941239576	-0.00508538413776931	0.073747783156016	-0.0689564339447466	-0.00432247182560277	0.0684891751238201	0.945024297586476	0.977732278519481
Dnajc3	3598.97664365698	-0.0050680375587576	0.0755078617061984	-0.0671193362417992	-0.00516668374422205	0.069264704251822	0.946486700510877	0.978177289477212
Adamts2	130.40851083077	-0.00506724513034437	0.234776184962925	-0.0215833012668835	-0.00173228629027775	0.142726219702567	0.982780354088509	0.992853166190704
Cgrrf1	296.451524069245	-0.00506119364593132	0.115261573877773	-0.0439105026563177	-0.0035482415258462	0.0976012304017713	0.964975743467995	0.985808088443685
Pik3cd	4194.11842795937	-0.00505042926431394	0.0766697559686299	-0.0658725099683422	-0.00422623423944843	0.0714445484072484	0.947479326900693	0.978377879714509
St13	2502.16253936993	-0.0050074247149658	0.0628236949470375	-0.0797059886271768	-0.00900927783407879	0.0596961525952279	0.936471096374765	0.974702162154856
Mapk9	1227.19213715837	-0.00497115964321289	0.10679896630873	-0.0465468891229009	-0.00939953847633524	0.0911667410641294	0.962874362446719	0.985210453378918
Commd1	527.065719354742	-0.00496637129452984	0.0803221664959193	-0.0618306441570168	-0.00379159857083756	0.0736240961557214	0.950697699659248	0.979617630599496
Rnase4	3357.79003029425	-0.00491473383292703	0.0759779221576523	-0.0646863416813252	-0.00417535450170934	0.0704950738540483	0.94842373780495	0.978486404956611
Cplane1	769.239806647952	-0.00488017525582748	0.0858167074535806	-0.0568674259434532	-0.00383335534414213	0.0781472049134245	0.954650802636214	0.981358067575696
Cdip1	1099.30526548205	-0.00485940060835755	0.0692247817149671	-0.0701974132380239	-0.00440044185596612	0.0648009501776881	0.944036533185361	0.977073615834893
Pnrc2	1633.52296808724	-0.00485488926830086	0.0712820742723664	-0.0681081368332591	-0.00816153385065686	0.0659959843831793	0.94569955314348	0.977957509032496
Zfp777	290.508351960371	-0.00485252766806287	0.13800782715538	-0.0351612496775238	-0.00297348988901487	0.109346075037154	0.971951161389026	0.987815512220536
Tbc1d15	1669.97703531932	-0.00484942277160847	0.0928674911198499	-0.0522187335216159	-0.00425717528971502	0.0837479817821211	0.958354406105336	0.983352288677775
Mtmr10	2017.52932266267	-0.00484340764492277	0.105483255263027	-0.0459163649514371	-0.00396769434108893	0.0926206763507742	0.963376910588962	0.985273586521481
Mthfd1	727.27981392745	-0.00477544880418166	0.122007744434551	-0.0391405383839661	-0.0032348043253173	0.100597285594745	0.968778340760719	0.986742874330187
Frem1	49.0687364028448	-0.00474078460782155	0.392738366470826	-0.0120711013044704	-0.00187491009306921	0.164290159136585	0.990368888531772	0.995472261618608
Lypla1	1312.31744417442	-0.00473642187450418	0.0665440934612614	-0.0711771943705489	-0.00421142889360459	0.0621696738332268	0.943256731628791	0.976928147828107
Tmem59	3895.06572414475	-0.00472958279960859	0.0445470505104818	-0.106170503892188	-0.00447984705874052	0.043240903304121	0.915447073130667	0.967243975951496
Ptges	135.114249383721	-0.00470589403198168	0.292325647956585	-0.0160981222991442	-0.00119851894860595	0.153187154462308	0.987156111509961	0.994540361605843
Elovl7	41.3880848886152	-0.00464904139665782	0.390257752616902	-0.0119127457827124	-0.000714581284130098	0.163956126392417	0.990495228872978	0.995472261618608
Ltbp3	1604.40745432576	-0.00464775169235178	0.110552545418192	-0.0420411097254298	-0.00335228253285495	0.0933269117227159	0.966465926249117	0.986387508015812
B3gat3	672.998521467965	-0.00448192942430137	0.0760327876863917	-0.0589473247092786	-0.00379760648493445	0.070304861101842	0.952994063892271	0.980676927889142
Exoc3	1180.50413149021	-0.00442282395054166	0.102830960807817	-0.0430106255528192	-0.00300538338345523	0.0895839421338317	0.965693063726671	0.986069579523117
Sptlc2	2676.01658490907	-0.00439987524332524	0.0731869465719819	-0.0601183059194554	-0.00352732760502459	0.0674403042406256	0.952061410317053	0.980288756853413
Ube2w	455.448695030619	-0.00439563420851418	0.094349014692565	-0.0465890843994216	-0.00342457991642697	0.0833515383422804	0.962840731971967	0.985210453378918
Zdhhc12	100.454419161372	-0.00432912161719372	0.174162185740569	-0.0248568401848283	-0.0021609484331507	0.126280941543412	0.980169153129991	0.991456792848951
Pim2	115.840442711766	-0.0042904098073869	0.166106526925503	-0.0258292668373657	-0.00225102077180786	0.123443880217283	0.979393518071672	0.990984888413376
Vdac3	1419.56996910411	-0.00425168061076564	0.0661321828934546	-0.0642906437492848	-0.00371048681360836	0.0619341111853035	0.948738803250315	0.978575276512671
Rbm48	113.951341214279	-0.00420386299807747	0.208604931100112	-0.0201522704947947	-0.0016797380840878	0.137068453878374	0.983921902771191	0.99321587540442
Zcrb1	573.280254683176	-0.00417956003637862	0.111700326648642	-0.0374176169558178	-0.00181382063702228	0.0943916194231898	0.970152026206915	0.987395446126664
Nedd1	431.52839038926	-0.00417101986283199	0.0947563774778526	-0.0440183550052542	-0.00324519839857605	0.0839413543741662	0.964889772869174	0.985808088443685
Brd4	3338.11252221292	-0.00416195544282336	0.063880179074732	-0.0651525324929721	-0.00576463723558026	0.060321797188424	0.948052554364503	0.978425116597516
Tjp2	1427.98058312565	-0.00415463099814156	0.117634287105488	-0.0353181976137273	-0.00289054057234281	0.0975670408576827	0.971826012785291	0.987815512220536
Washc2	2421.49570069883	-0.00412226616572931	0.0673503643830345	-0.061206293440154	-0.000378394958409004	0.0634562033806562	0.951194917691663	0.980005111631548
Marf1	2418.5092091399	-0.00408366010337613	0.0495354813552353	-0.082439091973102	-0.011741611119067	0.0478899461359842	0.934297550929356	0.974284903426435
Cyth2	1081.80154036479	-0.00405535044865051	0.0624235004373773	-0.0649651240355994	-0.00350410335155401	0.0588907625779101	0.948201768558783	0.978425116597516
Pim1	16322.5281683276	-0.00405351292637848	0.106369421473521	-0.0381078779053764	-0.00381538473301212	0.0935341356216634	0.969601670213914	0.987152414958974
Taf4	851.040754854072	-0.00400674549480087	0.0805651925764746	-0.0497329599379727	-0.00552130895066849	0.0734529212541442	0.96033519071646	0.984282167978571
Dis3l2	433.410931839681	-0.00399059991481476	0.0862217564140228	-0.046282981010646	-0.00321971654941779	0.0778972618952971	0.963084703958057	0.985210453378918
Fbxo7	334.304115318121	-0.00398163339724882	0.106466437978371	-0.0373980145560771	-0.00293063257182091	0.091624034686981	0.970167655719659	0.987395446126664
Fbxl6	542.869764003358	-0.00396223789445333	0.0954925708298775	-0.041492629845647	-0.00306400948992606	0.0843004891605837	0.966903168327105	0.986639496230984
Fbrs	3776.94271682727	-0.00392321674945101	0.0739124959061799	-0.0530792080737052	-0.0031971368234963	0.0690081786229401	0.957668797649054	0.983042076446928
Tbx5	156.485546381796	-0.00388481723654815	0.309938256242156	-0.0125341649774042	-0.000854723134081603	0.155652897731815	0.98999944513934	0.995472261618608
Clic1	5515.59162212801	-0.00381258609979552	0.042278003651696	-0.0901789528948719	-0.00366149445194417	0.0412593405889081	0.928145009328422	0.971555921935163
Celf2	4718.31271321778	-0.00366244438539661	0.0937433245092974	-0.0390688553512242	-0.00278344595113986	0.0845164987563926	0.968835491832032	0.986742874330187
Cc2d1b	1041.50298441226	-0.00366241781686582	0.0856280522089002	-0.0427712381910883	-0.00290348851840726	0.07825245168634	0.965883891598908	0.986185909702579
Mis12	353.820922690238	-0.00365962582372309	0.128424815796274	-0.0284962512971676	-0.0023081445979414	0.104320541099217	0.977266357848117	0.989926048423716
Dot1l	8735.19020705698	-0.0036392124742526	0.142105458063333	-0.0256092378424388	-0.00341917733377522	0.114554686005231	0.97956901775494	0.990988939342741
Nfx1	1222.09195005505	-0.00361589904087366	0.0602682192013268	-0.0599967792111909	-0.00323155587270466	0.0573570527420118	0.952158199888187	0.980288756853413
Orc2	368.665137191926	-0.00351567007695065	0.098037205439596	-0.0358605700885341	-0.00267904671783724	0.0865514609082788	0.971393536141857	0.987815512220536
Pcbd2	146.19169743047	-0.00344820257857042	0.164356477747064	-0.020980022362593	-0.00189454458132908	0.122839735198156	0.983261592013939	0.99287606902139
Cryzl1	432.189919134959	-0.00340531737236056	0.103136359692122	-0.0330176223256858	-0.00268712432841346	0.0898837064866214	0.973660534718945	0.988616207223733
Kdm2a	2423.25359739974	-0.00336736501117526	0.0751331992804527	-0.0448186027405243	-0.00287272044035979	0.0698404592414212	0.964251897148677	0.985808088443685
Fbxo3	932.886603304941	-0.00331160183825467	0.0834212296322939	-0.0396973510562195	-0.0026598974159206	0.0756161538026888	0.968334413564861	0.986742874330187
Zfp839	256.491646101749	-0.00327565124381258	0.1081305758885	-0.0302934782035223	-0.00245845573216102	0.0930776163194626	0.975832997827038	0.989490184560286
Cops4	803.942899296174	-0.00322172158227841	0.0707445250817344	-0.045540224894523	-0.00291715438227645	0.0660981769862143	0.963676713312103	0.985501608573717
Qrich1	1779.24141330636	-0.0031406813332461	0.0517900801528754	-0.0606425269853869	-0.00287996378169292	0.0498891058752936	0.951643904191777	0.980073998342061
S100a13	532.764949444059	-0.0030358919544855	0.0817406127804994	-0.0371405578110586	-0.00692626330070989	0.0745555846300853	0.970372933865859	0.987395446126664
Utp20	905.840417457187	-0.00300762905825037	0.0992052500870759	-0.0303172367955372	-0.00220660635462028	0.087695406926462	0.975814049916301	0.989490184560286
Pced1a	375.535919543793	-0.0030046097876615	0.114236693158437	-0.026301617322679	-0.00210946316361435	0.0974267345051275	0.97901676492181	0.990743742728394
Crispld2	325.295556580772	-0.00294728419224441	0.158493996438919	-0.0185955572984763	-0.00153629349861953	0.118799443633395	0.985163746986685	0.993847974229471
Trmt112	836.036131158532	-0.0028600170043359	0.0898642966863658	-0.0318259543533469	-0.00224011751034807	0.0813330792952635	0.974610848536388	0.988985370579287
Aifm1	338.681103612606	-0.00285990717290646	0.102996853134464	-0.0277669373953863	-0.00211759249665538	0.0894772420906006	0.977848035925779	0.989973977849246
Nt5c2	1855.02834143093	-0.00276610659271233	0.108332033899289	-0.0255335978948187	-0.00187284049945614	0.094532471856344	0.979629349972546	0.990988939342741
Crbn	503.861786199573	-0.00268993800737088	0.123822398126319	-0.0217241633829988	-0.00177663652460176	0.101816203119129	0.982667988727206	0.992853166190704
Ypel3	1752.41869399267	-0.00258387434966384	0.0781395055392828	-0.0330674520120281	0.00147863465104638	0.0724326084204788	0.973620798079884	0.988616207223733
Abhd11	292.889257522189	-0.00258223371675694	0.113143008511815	-0.02282274221555	-0.0018026634308727	0.0956661460826817	0.981791667083427	0.992489833048425
Med15	2333.68658178164	-0.00257071270922501	0.0722077393534659	-0.0356016229318722	-0.0021657846322793	0.067612686065436	0.971600014231116	0.987815512220536
Rara	1819.40980076873	-0.00254248608052399	0.08789538636152	-0.0289262745835892	-0.00155426037483466	0.0794068517624659	0.976923390299228	0.989926048423716
Vps4a	752.360563131205	-0.00253218536786951	0.0814034199547981	-0.0311066214328045	-0.00245026647639873	0.0739984833538629	0.975184509086615	0.989223710214108
Mrps31	124.650441545316	-0.00250926353714263	0.201046617619952	-0.0124810034948512	-0.00107595107291007	0.133637899411912	0.990041858547794	0.995472261618608
Ammecr1	216.728665402604	-0.00249124554007459	0.120556356015668	-0.0206645723411781	-0.00192559839589804	0.100242792615418	0.983513230157642	0.992881497562907
Phaf1	434.832144933934	-0.00248297091929448	0.128110490555322	-0.01938148006874	-0.00159736527760348	0.103660793739902	0.98453678439865	0.993523742770561
Sap130	1065.7681326618	-0.00247771415516856	0.0706523360466215	-0.0350691044884006	-0.0019665852718419	0.0661905314298117	0.972024637298108	0.987815512220536
Timm10b	449.470373666382	-0.00246634162493871	0.0864063656395714	-0.0285435176758459	-0.00181862190550029	0.0783684104431558	0.977228660068828	0.989926048423716
Bambi	310.72110488545	-0.00239103507470965	0.10148574798355	-0.0235603040054177	0.00107418844987686	0.0883366044993253	0.981203336169194	0.992244961808796
D030056L22Rik	189.463924205336	-0.00233790971050584	0.136496617563489	-0.0171279680935566	-0.00157837065503536	0.10885357813162	0.986334526870632	0.994242569768039
Oaz1	5842.57489306131	-0.00224170015705791	0.0550693714502227	-0.0407068411718515	-0.00203393317466381	0.0529553515905573	0.967529607651406	0.986742874330187
Pea15a	13058.8144624984	-0.00221560993181525	0.106681937796919	-0.0207683697687691	-0.00155133651842537	0.0937005792393569	0.983430429562516	0.99287606902139
