,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Cd2ap,5.55839670197831e-06,0.389177034516003,0.382,0.275,0.079951978161256
P3h2,5.84784087558631e-06,-0.718505467540283,0.198,0.276,0.0841153431544335
Tmem176b,5.98292717046436e-06,-0.17797840690727,0.97,0.987,0.0860584244199593
Col27a1,6.42300174529399e-06,-0.833926121059619,0.066,0.126,0.0923884571043088
Ppp1r15a,6.46986559346519e-06,-0.237188208745834,0.664,0.733,0.0930625466964033
Gbp8,6.97962086132377e-06,1.24231728375767,0.087,0.04,0.100394866469281
Ccrl2,7.12893796038335e-06,-0.216437038700401,0.917,0.933,0.102542643622154
Tubb6,7.21203576126744e-06,-0.330619104834293,0.694,0.743,0.103737922390071
Calm1,7.42587981208451e-06,0.123378194417864,0.982,0.989,0.106813855217024
Mcm2,7.78064737027969e-06,1.44985256715647,0.065,0.025,0.111916831774103
Tmem167,7.83798023991867e-06,0.37981507042699,0.444,0.342,0.11274150777099
Hpcal1,7.8385697614806e-06,0.460068251625799,0.436,0.339,0.112749987449137
Cd63,7.88134211336192e-06,-0.215348297898417,0.855,0.88,0.113365224958598
Rcan1,7.89778694552228e-06,-0.875041031598355,0.295,0.366,0.113601767424393
Scarb1,7.92732598591744e-06,0.99887914323411,0.092,0.043,0.114026656981436
Anxa2,7.97292265091973e-06,0.343547251257756,0.616,0.529,0.114682519410829
Lrrc25,8.14196166354188e-06,0.455884101500011,0.5,0.414,0.117113976568386
Faim,8.14653641035395e-06,0.537993368042567,0.259,0.175,0.117179779726531
Ptma,8.33001214532766e-06,-0.144254415405673,0.987,0.993,0.119818894698393
Capzb,8.37646333471875e-06,0.22458954211834,0.887,0.844,0.120487048606595
Mcm6,8.52330482821506e-06,0.869674887436153,0.129,0.071,0.122599216649045
Dst,8.572282412599e-06,-0.224510683030232,0.679,0.731,0.123303710222824
Mpeg1,8.60798407342755e-06,-0.209821259171682,0.873,0.909,0.123817242912182
Psme2,9.31293188375175e-06,0.381983569532466,0.526,0.442,0.133957212215885
Ccdc141,9.41293956446771e-06,2.32985538161554,0.027,0.004,0.135395722695304
Tmem51,9.42209739159344e-06,0.627039439729913,0.232,0.155,0.13552744888068
mt-Co3,9.62335793272046e-06,-0.108744982508306,0.993,0.997,0.138422380504251
Snx5,9.65077490437073e-06,0.250732616104674,0.819,0.743,0.138816746224469
Cd93,1.01402463756783e-05,-0.65553486840649,0.288,0.361,0.145857303867757
Rab20,1.016195798812e-05,-0.272294081438973,0.794,0.814,0.146169603701119
Uqcrq,1.04457432332145e-05,0.240143932708003,0.706,0.617,0.150251570666558
F11r,1.11264903044144e-05,-0.36973007286922,0.364,0.456,0.160043436538697
Cxcl2,1.1199103126546e-05,-0.224154721750361,0.932,0.932,0.161087899372237
Atf3,1.13981022675331e-05,0.173807064662566,0.927,0.887,0.163950303016196
Mndal,1.15237270678175e-05,0.432529588368379,0.451,0.342,0.165757290143487
Pdlim4,1.15544100843546e-05,0.551258642619727,0.347,0.259,0.166198634653356
Twf2,1.19122152272063e-05,0.347793102740239,0.501,0.407,0.171345303828135
Xaf1,1.21483091957831e-05,0.751062911943682,0.131,0.072,0.174741279472144
Calhm6,1.22159515789998e-05,1.00355366959718,0.128,0.072,0.175714247512333
Clip1,1.22914473569905e-05,0.496493924343871,0.256,0.176,0.176800178782952
Bank1,1.25783710703804e-05,0.72366472880595,0.189,0.119,0.180927289476352
Phactr2,1.27822754127666e-05,0.401612729290876,0.463,0.361,0.183860249537234
Bak1,1.29061944457118e-05,0.59688603843091,0.189,0.12,0.185642700907118
Specc1l,1.34294470480339e-05,-0.297382444514869,0.64,0.686,0.193169166338919
Scand1,1.36028143416207e-05,0.316510541859793,0.648,0.58,0.195662881489873
Igf1r,1.36084343569963e-05,-0.488579436588948,0.295,0.373,0.195743719791034
Ankrd40,1.3811374346769e-05,0.569620770016223,0.217,0.143,0.198662808603925
Lmbrd1,1.41571317391924e-05,0.410310913594081,0.593,0.525,0.203636182936544
Fam20c,1.42430837400056e-05,-0.609788637058724,0.102,0.166,0.204872516516241
Gins2,1.458095907768e-05,1.24290287145125,0.075,0.033,0.20973251537335
Cops9,1.50184872886527e-05,0.247508582650966,0.651,0.556,0.216025921159981
Bach2,1.50610824434249e-05,-0.329126872374244,0.414,0.505,0.216638609866224
Dnaja1,1.51991869991788e-05,0.0801192944456277,0.739,0.782,0.218625105796188
Elmo2,1.53823182555484e-05,0.68775350266575,0.162,0.098,0.221259265787808
Ifi203,1.54269929446238e-05,0.548971433766951,0.34,0.253,0.221901866515469
Hspa5,1.58218904945752e-05,-0.208262482601155,0.935,0.951,0.22758207287397
Nampt,1.59756668265158e-05,0.5661224038568,0.448,0.364,0.229793991632603
St18,1.64539593108471e-05,-0.622950795798952,0.305,0.386,0.236673750727224
Zc3h12a,1.66032974438376e-05,-0.288206479239746,0.598,0.655,0.23882183043216
2310011J03Rik,1.67081137834826e-05,0.602991628764219,0.219,0.146,0.240329508661613
Blnk,1.67359804449956e-05,-0.275303380883889,0.728,0.778,0.240730342720817
Mt1,1.7557364669812e-05,-0.23181353872676,0.946,0.958,0.252545133410576
Rnf141,1.76791191103033e-05,0.572789348496999,0.209,0.136,0.254296449282603
Hprt,1.80347150334767e-05,0.318108189395773,0.54,0.45,0.259411341041528
Taok3,1.86100306233962e-05,0.346627222625128,0.67,0.598,0.267686680486931
Faf2,1.9015945400051e-05,0.622781500664592,0.186,0.118,0.273525358634334
Clta,1.9602061720593e-05,0.180320636241905,0.934,0.924,0.281956055789009
Gmfb,1.98644979740186e-05,0.545622138564757,0.271,0.19,0.285730938858283
Sowahc,2.05400295841983e-05,-0.335449159218158,0.455,0.529,0.295447785539108
Retnla,2.12665398728462e-05,2.48437543649359,0.117,0.067,0.305897909531019
H2afz,2.16487043798863e-05,-0.159207447509061,0.954,0.971,0.311394963800285
Parl,2.17126515080832e-05,0.41092687962241,0.254,0.172,0.312314779292268
Bcor,2.25336196559368e-05,-0.514566784483308,0.208,0.285,0.324123585130995
Fnip1,2.26862407516697e-05,0.32738535093594,0.759,0.693,0.326318886972016
Ifi209,2.27826685506985e-05,0.513412284483476,0.162,0.097,0.327705904433247
Tgtp2,2.29451817422575e-05,2.22747470015039,0.023,0.003,0.330043494180632
Myh10,2.29741778416856e-05,0.829643896727843,0.138,0.081,0.330460574074806
Plk2,2.30872233942949e-05,0.558431170097402,0.269,0.192,0.332086621303538
Ap2a2,2.30918203927059e-05,0.513683419603867,0.329,0.243,0.332152744528682
Lrp1,2.33691217285954e-05,-0.304987087919388,0.588,0.661,0.336141446944117
Epsti1,2.37194293188695e-05,0.315966003079271,0.677,0.604,0.341180271322619
Pced1b,2.45754146552416e-05,3.04366369563062,0.027,0.005,0.353492764400996
Trps1,2.50750885447071e-05,-0.260643225673572,0.864,0.891,0.360680073627067
Cask,2.64254422734659e-05,0.412026872551606,0.405,0.314,0.380103561661534
Atf6,2.69195407945284e-05,0.44912225609198,0.52,0.424,0.387210674788497
Rab11fip1,2.69209177788242e-05,-0.477061427759669,0.314,0.386,0.387230481330608
Cox5a,2.70329126737019e-05,0.23865877514418,0.77,0.725,0.388841415898528
Saysd1,2.71753868296672e-05,0.514351623911771,0.19,0.12,0.390890764157934
Hmox1,2.91487615538115e-05,-0.264201201817936,0.359,0.431,0.419275786190024
Cln6,2.97400995971667e-05,0.900861314854024,0.116,0.064,0.427781592605645
Arpc5l,3.01570441432186e-05,0.638619766476656,0.224,0.152,0.433778922956056
Skp2,3.04848864272587e-05,1.06943641787213,0.048,0.016,0.43849460636969
Dmac1,3.09269708537901e-05,0.352421840302542,0.388,0.295,0.444853548760917
Tent5c,3.20444954664221e-05,-0.275171767013274,0.422,0.518,0.460928022789016
Gbp7,3.29841300537088e-05,0.653767111279076,0.217,0.147,0.474443726692548
Entpd1,3.40320881267437e-05,-0.20587064627058,0.68,0.713,0.489517555615081
Tuba1c,3.53258460515198e-05,-0.24973130343033,0.731,0.767,0.50812696960506
Mrpl3,3.66753439957118e-05,0.419132507444917,0.221,0.148,0.527538148034319
Cmss1,3.71052248977187e-05,-0.155272740252472,0.984,0.996,0.533721554928786
Serpina3g,3.7838810925027e-05,1.99244005671082,0.041,0.013,0.544273456345588
Rgs10,3.84826205118908e-05,-0.152438718478571,0.94,0.964,0.553534013443038
Gbp2b,3.88486771235071e-05,1.52447307061374,0.047,0.016,0.558799371744526
Ostm1,3.89109989911796e-05,0.81245765566424,0.138,0.083,0.559695809489128
March1,3.93946556641781e-05,0.453439106393432,0.278,0.197,0.566652727073538
Slfn5,4.10082254460492e-05,0.483982200515069,0.282,0.205,0.589862314815971
Ctsd,4.12631593396001e-05,-0.316504206966233,0.654,0.711,0.593529283940807
Cx3cr1,4.13841317838613e-05,-0.0536258962374265,0.696,0.83,0.595269351579061
Ensa,4.22477164515616e-05,0.384164974624997,0.355,0.268,0.607691153439262
Sfxn2,4.24163356399355e-05,0.671492354933799,0.108,0.058,0.610116571844832
Lima1,4.25755962699755e-05,0.423066056818446,0.347,0.256,0.612407376747328
Ptprm,4.30207631671415e-05,3.0737928623249,0.022,0.003,0.618810657396164
Bcl2,4.34662655776679e-05,0.647616810101794,0.268,0.194,0.625218764069175
Il1rn,4.36544053677909e-05,-0.414976013837863,0.498,0.563,0.627924966810305
Gm5150,4.3788426993729e-05,1.54035723491917,0.041,0.013,0.629852733877798
Morc3,4.43826333223134e-05,0.510341377255051,0.24,0.165,0.638399797708156
Dnajb4,4.52875714460593e-05,-0.471154239610453,0.155,0.225,0.651416427680117
Ckap2l,4.53075520657603e-05,-0.799717318203829,0.089,0.148,0.651703828913896
Psmb10,4.57005149193172e-05,0.326809994204981,0.61,0.534,0.657356206599459
Ifi47,4.67796990179931e-05,1.00483029546168,0.087,0.043,0.672879190674813
Dip2c,4.70682889067943e-05,0.462193988537253,0.299,0.216,0.67703026763533
2310022A10Rik,4.7823864919925e-05,0.665192149375776,0.162,0.102,0.687898473008201
Gm17268,4.82645536743473e-05,0.630618573264468,0.411,0.342,0.694237340051812
Wwp1,4.89175802357207e-05,0.487073317246129,0.324,0.244,0.703630474110606
Crebrf,5.01735198407807e-05,0.34400467472769,0.286,0.21,0.721695909389789
Chmp6,5.08383230236958e-05,0.682368375724896,0.118,0.066,0.731258438372841
Cebpb,5.21790407100784e-05,-0.229703203284395,0.92,0.925,0.750543321573768
Srrm2,5.36478017617308e-05,-0.220194518522505,0.788,0.811,0.771669980540736
Fcgr1,5.52894284380339e-05,0.414320126856695,0.583,0.506,0.79528313865268
Ccl4,5.7517484887423e-05,0.288676193335574,0.831,0.761,0.827331502620693
Mucl1,5.82408638711242e-05,6.35561824290983,0.03,0.007,0.83773658592225
Cyth4,5.86069438638709e-05,0.313529409313904,0.723,0.66,0.843002280537919
Evi2,5.87358289096108e-05,0.524798108907516,0.171,0.109,0.844856163035842
Ptpn7,5.9843324763564e-05,0.674189001428279,0.138,0.083,0.860786383399104
Gm6904,6.01604411676542e-05,2.90539216558386,0.018,0.002,0.865347785755537
Wnk1,6.0334549446533e-05,0.118430469095891,0.868,0.823,0.867852159238931
Rnase6,6.05832913885306e-05,0.540595862975237,0.213,0.144,0.871430063332624
Klhdc8b,6.06958006190698e-05,3.3927809578799,0.016,0.001,0.873048396104701
Cap1,6.11072165571814e-05,0.328694584192787,0.584,0.493,0.878966202958498
Nit2,6.11920631554941e-05,0.56909093651866,0.126,0.072,0.880186636428628
Atmin,6.20807438677142e-05,0.68410742977791,0.095,0.049,0.892969419793201
Mrps26,6.30449140624237e-05,0.612818264819489,0.166,0.106,0.906838043873902
Arhgap22,6.32934382218624e-05,-0.347205149844147,0.551,0.603,0.910412815383269
Mrpl40,6.33323500754646e-05,0.574375800745259,0.172,0.11,0.910972523485483
Jag1,6.38570800598014e-05,-1.18324100402343,0.047,0.092,0.918520239580184
Il18bp,6.44336993769541e-05,1.5885943038057,0.046,0.016,0.926814331838108
Rab24,6.58228323308373e-05,0.458322048328441,0.33,0.248,0.946795620246764
Cpne2,6.59086380580253e-05,0.784840867900098,0.133,0.079,0.948029849826636
Nfe2l2,6.71189050284859e-05,-0.152972188590061,0.916,0.938,0.965438329929741
Sp140,6.9183533610597e-05,0.493268803684593,0.278,0.2,0.995135947454827
Dmxl2,6.9746818995769e-05,0.755560411807757,0.099,0.053,1
Ccl22,7.18699057291821e-05,-0.438497731942464,0.097,0.157,1
Mrpl57,7.21587159896276e-05,0.374421861131616,0.32,0.238,1
Sh2b2,7.33708997893588e-05,-0.697336921854207,0.115,0.177,1
Slc28a2,7.3547524777624e-05,0.468502973290859,0.145,0.087,1
Ptprc,7.59279970803405e-05,0.196169060921813,0.929,0.905,1
Trim24,7.65466576622137e-05,0.733799387325456,0.172,0.112,1
Bnip2,7.73633508025447e-05,0.31085472763366,0.492,0.407,1
Nap1l1,7.92230119893717e-05,0.209702520346362,0.739,0.653,1
Rab8b,8.04961430855831e-05,-0.267185429667389,0.866,0.873,1
Zfp810,8.09284012259058e-05,1.33878378323282,0.056,0.023,1
Otulin,8.11360257349229e-05,0.363722566953061,0.396,0.311,1
Blvra,8.18681873877375e-05,0.323063435424843,0.396,0.304,1
Marcks,8.43442572028811e-05,0.301292717771177,0.897,0.878,1
Fgfr1op2,8.5644816902338e-05,0.304404743548043,0.384,0.292,1
AI413582,8.63949201828932e-05,0.418151509907002,0.25,0.175,1
Slc25a33,8.71309021027864e-05,-0.454617096655937,0.39,0.449,1
Prkce,8.78760671002158e-05,-0.568357924259824,0.25,0.316,1
Polr2e,8.79036798968825e-05,-0.394946744083875,0.368,0.432,1
Inpp4b,8.86096716800058e-05,-0.327154018178736,0.488,0.554,1
Uvrag,8.89173507773757e-05,0.272895666648944,0.648,0.569,1
Tgif1,8.91960344757455e-05,-0.242656904176531,0.662,0.722,1
Mrnip,9.18418458306924e-05,-0.429947624392227,0.337,0.405,1
Gclc,9.30421311031811e-05,-0.920746974230356,0.248,0.316,1
Max,9.50347333056862e-05,0.507260143183183,0.192,0.128,1
Gng2,9.55092809756369e-05,0.23097031661126,0.696,0.609,1
Mthfs,9.62115155491832e-05,-0.344326211095926,0.45,0.517,1
Fermt3,9.65868401806108e-05,0.241757894984299,0.652,0.572,1
Rap1b,9.95906885954315e-05,0.171079933460373,0.963,0.951,1
Impad1,0.000101506329316537,0.747582398206419,0.141,0.085,1
Clec4a2,0.000103093811446385,0.277957604440942,0.757,0.718,1
Rgs2,0.000104102023094391,0.351572348557205,0.571,0.492,1
Serpina3f,0.000105275558535468,2.67093609034806,0.019,0.002,1
Cpq,0.000108521169046655,0.276154145694835,0.56,0.476,1
Tipin,0.000108837280390792,0.711355821222031,0.109,0.061,1
Prpf4,0.000109553745388149,1.04956188189565,0.061,0.027,1
Axl,0.000109775052989556,-0.275288506749037,0.625,0.679,1
Bst1,0.000110281125709999,0.375380941524992,0.209,0.141,1
Dnmt1,0.000111412863525103,0.584421523371847,0.133,0.079,1
Gem,0.000113186053994087,-0.503730184792988,0.107,0.165,1
Idi1,0.000117567047917707,0.618216856011024,0.158,0.101,1
Ppp1r12c,0.000118182622850112,0.410253987295537,0.458,0.378,1
Scarb2,0.000118530621535031,-0.290757579449572,0.451,0.521,1
Rab40c,0.00011955955180444,0.724482683374398,0.085,0.043,1
Lacc1,0.000121527996130463,0.375782767299679,0.541,0.459,1
Ifi35,0.000122140815205069,0.501482266275549,0.233,0.165,1
Maged1,0.000122445645327127,-0.807002716783945,0.08,0.133,1
Parp12,0.00012319873915847,0.661969704519817,0.134,0.082,1
Lpin2,0.000123337037045271,-0.172268706873971,0.478,0.55,1
Pip4p1,0.000126242332108203,0.389306741369138,0.246,0.173,1
Plau,0.000126623129281444,0.392086862153673,0.289,0.215,1
Apobr,0.00012801679464409,0.476632231175786,0.174,0.115,1
Stat2,0.000129928070877509,0.851132159678201,0.106,0.06,1
Pou2f2,0.000130778680445748,0.507818091774645,0.535,0.451,1
Capza1,0.000131683353755988,0.262564993353302,0.628,0.542,1
Dnttip1,0.000132337872345382,0.423816632606254,0.21,0.143,1
Tmsb10,0.000132402671088643,0.304380019903051,0.734,0.658,1
Snx18,0.00013386772327622,-0.364599190924231,0.407,0.477,1
Clcn7,0.000134314738745022,0.446975783363356,0.193,0.129,1
Ahcyl2,0.000135058840977392,0.454683701177943,0.432,0.356,1
Gpr132,0.000135166188790659,-0.146520281185692,0.744,0.811,1
Rffl,0.000139305233510554,-0.22035762521209,0.251,0.322,1
Aif1,0.00014035783112924,0.179701566498984,0.942,0.938,1
Tgs1,0.000143050413608281,0.43827140951273,0.275,0.201,1
Wdr1,0.000144037659469605,0.337356976853442,0.517,0.427,1
Exoc7,0.000145001360871351,0.488680781818498,0.184,0.123,1
Rbx1,0.000147735772971284,0.210035142026232,0.759,0.706,1
Rad23a,0.000148335965173954,0.441655809686606,0.253,0.183,1
Pcf11,0.00014873746208411,-0.321180583978415,0.396,0.456,1
Dhx58,0.000151397484653804,1.18371633483896,0.08,0.042,1
Stard8,0.000152666929477972,0.496701579098556,0.259,0.188,1
Ubald2,0.000154282516876919,0.329993365374827,0.357,0.274,1
Lrrc61,0.000155844711193337,1.54255373750849,0.042,0.016,1
Rhoq,0.00015859460658508,-0.472804476997102,0.262,0.33,1
Pskh1,0.000160834461946205,0.958889199337577,0.06,0.027,1
Sod2,0.000160848704913184,-0.425459943292495,0.578,0.607,1
Pkp4,0.000161410576075556,0.324355764274155,0.269,0.197,1
Kdm6b,0.000161557490467833,-0.154625370820339,0.917,0.916,1
Ccdc106,0.000165100762562468,1.1307824629899,0.05,0.02,1
Gfra2,0.00016935279289091,1.40378901364683,0.054,0.023,1
Plcl2,0.000170061335128186,0.414207597030859,0.388,0.308,1
Rfc1,0.000172561423755963,0.601034734322471,0.188,0.127,1
Birc3,0.000173929855938986,-0.177748740682301,0.769,0.818,1
Pirb,0.000181349253903491,0.27935604543226,0.646,0.58,1
Arhgap9,0.000186893029962744,0.362698854476305,0.348,0.264,1
Emc8,0.000188170823739956,0.449949107124229,0.183,0.121,1
Ddx5,0.000197349998523012,-0.115463453841885,0.975,0.992,1
Aagab,0.000198410194165289,0.662716407337456,0.136,0.084,1
Pold4,0.000198461691285309,-0.299496010188123,0.497,0.566,1
Nsmce4a,0.000200248011690205,0.469932306642358,0.238,0.17,1
BC031181,0.000201502947761367,0.300108351158904,0.494,0.407,1
Aldh3b1,0.000201688849207601,0.410598276983178,0.272,0.203,1
Tcerg1,0.000203010936312557,0.552672415207223,0.262,0.191,1
Tpm4,0.00020389870774679,0.212879331996472,0.688,0.609,1
Tpx2,0.000205063473091823,2.74594712253709,0.018,0.002,1
Usb1,0.000211113184079803,0.856362809974347,0.078,0.04,1
Kcmf1,0.000211765433950078,-0.361104245731083,0.374,0.437,1
Etfa,0.000213750691046138,0.351163767324278,0.402,0.325,1
Zmym3,0.000214191213029319,0.969370599752858,0.079,0.041,1
Ythdc1,0.000215561409360874,-0.26502638846413,0.484,0.55,1
Cd300e,0.00021639335538464,3.80363315473569,0.011,0,1
Zyx,0.000216423224836798,0.385328185019951,0.513,0.44,1
Pigt,0.000216813276713273,0.464446232881485,0.218,0.152,1
Rapgef2,0.000217994247006518,-0.234290424495359,0.71,0.732,1
Spryd7,0.000224060881609665,-0.555520056856802,0.228,0.287,1
Ahr,0.000232423105264073,-0.26074824800186,0.251,0.324,1
Lilra6,0.000236426671364431,0.934751158629307,0.06,0.028,1
Socs3,0.000238581181399652,-0.209378796583755,0.799,0.852,1
Actr10,0.000238994432961993,0.302267026354032,0.339,0.258,1
Gngt2,0.000242793416318964,-0.179535894809502,0.556,0.653,1
Exosc7,0.0002438304846366,0.49404840374108,0.132,0.08,1
Rrbp1,0.000245858773166393,0.17080230690643,0.853,0.828,1
Ezh2,0.000246479003695688,0.593074119220368,0.151,0.097,1
Ssbp3,0.000249382589687008,-0.811089199759877,0.112,0.164,1
Adgre5,0.000252019784440696,0.216604827803188,0.708,0.646,1
Gphn,0.000252387898906592,-0.139687016041213,0.94,0.952,1
Dip2b,0.000252726579096337,0.417970106210675,0.44,0.36,1
Sys1,0.000254881340562199,0.427303142716044,0.307,0.234,1
H2-T22,0.000262301616690251,0.490138309582163,0.241,0.174,1
Mt2,0.000263946552375847,-0.638769169204378,0.295,0.36,1
Tank,0.000265039027803491,0.235174789022771,0.917,0.912,1
Il13ra1,0.00026664596848946,-0.37607703720481,0.267,0.335,1
Hmgcr,0.000269442896339222,0.437143591253889,0.205,0.143,1
Tpcn2,0.000269960262580674,0.583162453210357,0.165,0.11,1
Pcolce,0.000273084785843833,1.12607515497552,0.035,0.011,1
Gm12216,0.000278548744625852,1.14984808577953,0.074,0.038,1
Lemd3,0.000286455903138719,0.405790554986669,0.265,0.194,1
Anxa3,0.000290363414349572,-0.256021855427084,0.603,0.653,1
Smdt1,0.000291477182485957,0.218561643843679,0.752,0.704,1
Hnrnpa0,0.000294979741961822,0.182557365718403,0.719,0.622,1
Gemin7,0.000296020216100988,0.559204334318292,0.198,0.138,1
Klrk1,0.000296585781561904,1.04220360412307,0.035,0.011,1
Tbc1d2b,0.000297161525588299,0.531224706309635,0.191,0.131,1
Med23,0.000301623324439192,1.07373965213533,0.055,0.025,1
Hgf,0.00030247202378966,0.728074138249897,0.142,0.091,1
Gm4070,0.000303065479381264,0.879347437503692,0.07,0.035,1
Kbtbd11,0.000303875290458803,1.44551998272286,0.044,0.017,1
Slc2a1,0.000305932316422368,-0.704283558991122,0.185,0.243,1
Zkscan8,0.000313605889120735,2.47188909068467,0.019,0.003,1
Ms4a6d,0.000315557495909625,-0.320093697124064,0.596,0.64,1
Havcr2,0.000317711225614206,-0.396266996785753,0.279,0.352,1
Copb2,0.000325702982375173,0.278498934382219,0.401,0.313,1
Pts,0.000326381368429501,0.461319201506966,0.246,0.179,1
Ptpn22,0.00032938836916112,0.319297082947679,0.251,0.187,1
Nol6,0.000331382850273761,0.705778341605683,0.065,0.031,1
Mapkapk3,0.000341146903327282,-0.207328801693403,0.461,0.518,1
Tmem37,0.000346632985355881,-0.54748600477161,0.306,0.362,1
Cacybp,0.000346677649540993,-0.525965712022173,0.291,0.344,1
Cdk18,0.000350721241539927,1.0689608391899,0.069,0.035,1
Prnp,0.000355729717495074,-0.963528764621303,0.025,0.057,1
